bsm			I	L	Busami
bsn			I	L	Barasana
bso			I	L	Buso
bsp			I	L	Baga Sitemu
bsq			I	L	Bassa
bsr			I	L	Bassa-Kontagora
bss			I	L	Akoose
bst			I	L	Basketo
bsu			I	L	Bahonsuai
bsv			I	E	Baga Sobané
bsw			I	L	Baiso
bsx			I	L	Yangkam
bsy			I	L	Bisaya, Sabah
bsz			I	L	Basque, Souletin
bta			I	L	Bata
btb			I	L	Beti (Cameroon)
btc			I	L	Bati (Cameroon)
btd			I	L	Batak Dairi
bte			I	E	Gamo-Ningi
btf			I	L	Birgit
btg			I	L	Bété, Gagnoa
bth			I	L	Biatah
bti			I	L	Burate
btj			I	L	Malay, Bacanese
btl			I	L	Bhatola
btm			I	L	Batak Mandailing
btn			I	L	Ratagnon
bto			I	L	Bicolano, Iriga
btp			I	L	Budibud
btq			I	L	Batek
btr			I	L	Baetora
bts			I	L	Batak Simalungun
btt			I	L	Bete-Bendi
btu			I	L	Batu
btv			I	L	Bateri
btw			I	L	Butuanon
btx			I	L	Batak Karo
bty			I	L	Bobot
btz			I	L	Batak Alas-Kluet
bua	bua		M	L	Buriat
bub			I	L	Bua
buc			I	L	Bushi
bud			I	L	Ntcham
bue			I	E	Beothuk
buf			I	L	Bushoong
bug	bug		I	L	Buginese
buh			I	L	Bunu, Younuo
bui			I	L	Bongili
buj			I	L	Basa-Gurmana
buk			I	L	Bugawac
bul	bul	bg	I	L	Bulgarian
bum			I	L	Bulu (Cameroon)
bun			I	L	Sherbro
buo			I	L	Terei
bup			I	L	Busoa
buq			I	L	Brem
bus			I	L	Bokobaru
but			I	L	Bungain
buu			I	L	Budu
buv			I	L	Bun
buw			I	L	Bubi
bux			I	L	Boghom
buy			I	L	Bullom So
buz			I	L	Bukwen
bva			I	L	Barein
bvb			I	L	Bube
bvc			I	L	Baelelea
bvd			I	L	Baeggu
bve			I	L	Malay, Berau
bvf			I	L	Boor
bvg			I	L	Bonkeng
bvh			I	L	Bure
bvi			I	L	Belanda Viri
bvj			I	L	Baan
bvk			I	L	Bukat
bvl			I	L	Bolivian Sign Language
bvm			I	L	Bamunka
bvn			I	L	Buna
bvo			I	L	Bolgo
bvq			I	L	Birri
bvr			I	L	Burarra
bvs			I	L	Belgian Sign Language
bvt			I	L	Bati (Indonesia)
bvu			I	L	Malay, Bukit
bvv			I	E	Baniva
bvw			I	L	Boga
bvx			I	L	Dibole
bvz			I	L	Bauzi
bwa			I	L	Bwatoo
bwb			I	L	Namosi-Naitasiri-Serua
bwc			I	L	Bwile
bwd			I	L	Bwaidoka
bwe			I	L	Karen, Bwe
bwf			I	L	Boselewa
bwg			I	L	Barwe
bwh			I	L	Bishuo
bwi			I	L	Baniwa
bwj			I	L	Bwamu, Láá Láá
bwk			I	L	Bauwaki
bwl			I	L	Bwela
bwm			I	L	Biwat
bwn			I	L	Bunu, Wunai
bwo			I	L	Boro
bwp			I	L	Mandobo Bawah
bwq			I	L	Bobo Madaré, Southern
bwr			I	L	Bura-Pabir
bws			I	L	Bomboma
bwt			I	L	Bafaw-Balong
bwu			I	L	Buli (Ghana)
bwv			I	L	Kenyah, Bahau River
bww			I	L	Bwa
bwx			I	L	Bunu, Bu-Nao
bwy			I	L	Bwamu, Cwi
bwz			I	L	Bwisi
bxa			I	L	Bauro
bxb			I	L	Belanda Bor
bxc			I	L	Molengue
bxd			I	L	Pela
bxe			I	L	Birale
bxf			I	L	Bilur
bxg			I	L	Bangala
bxh			I	L	Buhutu
bxi			I	E	Pirlatapa
bxj			I	L	Bayungu
bxk			I	L	Bukusu
bxl			I	L	Jalkunan
bxm			I	L	Buriat, Mongolia
bxn			I	L	Burduna
bxo			I	L	Barikanchi
bxp			I	L	Bebil
bxq			I	L	Beele
bxr			I	L	Buriat, Russia
bxs			I	L	Busam
bxt			I	L	Buxinhua
bxu			I	L	Buriat, China
bxv			I	L	Berakou
bxw			I	L	Bankagooma
bxx			I	L	Borna
bxz			I	L	Binahari
bya			I	L	Batak
byb			I	L	Bikya
byc			I	L	Ubaghara
byd			I	L	Benyadu'
bye			I	L	Pouye
byf			I	L	Bete
byg			I	E	Baygo
byh			I	L	Bujhyal
byi			I	L	Buyu
byj			I	L	Bina (Nigeria)
byk			I	L	Biao
byl			I	L	Bayono
bym			I	L	Bidyara
byn	byn		I	L	Blin; Bilin
byo			I	L	Biyo
byp			I	L	Bumaji
byq			I	E	Basay
byr			I	L	Baruya
bys			I	L	Burak
byt			I	E	Berti
byu			I	L	Buyang
byv			I	L	Medumba
byw			I	L	Belhariya
byx			I	L	Qaqet
byy			I	L	Buya
byz			I	L	Banaro
bza			I	L	Bandi
bzb			I	L	Andio
bzd			I	L	Bribri
bze			I	L	Bozo, Jenaama
bzf			I	L	Boikin
bzg			I	L	Babuza
bzh			I	L	Buang, Mapos
bzj			I	L	Belize Kriol English
bzk			I	L	Nicaragua Creole English
bzl			I	L	Boano (Sulawesi)
bzm			I	L	Bolondo
bzn			I	L	Boano (Maluku)
bzo			I	L	Bozaba
bzp			I	L	Kemberano
bzq			I	L	Buli (Indonesia)
bzr			I	E	Biri
bzs			I	L	Brazilian Sign Language
bzt			I	C	Brithenig
bzu			I	L	Burmeso
bzv			I	L	Bebe
bzw			I	L	Basa (Nigeria)
bzx			I	L	Bozo, Hainyaxo
bzy			I	L	Obanliku
bzz			I	L	Evant
caa			I	L	Chortí
cab			I	L	Garifuna
cac			I	L	Chuj, San Sebastián Coatán
cad	cad		I	L	Caddo
cae			I	L	Lehar
caf			I	L	Carrier, Southern
cag			I	L	Nivaclé
cah			I	L	Cahuarano
caj			I	E	Chané
cak			I	L	Cakchiquel, Central
cal			I	L	Carolinian
cam			I	L	Cemuhî
can			I	L	Chambri
cao			I	L	Chácobo
cap			I	L	Chipaya
caq			I	L	Nicobarese, Car
car	car		I	L	Carib
cas			I	L	Tsimané
cat	cat	ca	I	L	Catalan
cav			I	L	Cavineña
caw			I	L	Callawalla
cax			I	L	Chiquitano
cay			I	L	Cayuga
caz			I	E	Canichana
cbb			I	L	Cabiyarí
cbc			I	L	Carapana
cbd			I	L	Carijona
cbe			I	E	Chipiajes
cbg			I	L	Chimila
cbh			I	E	Cagua
cbi			I	L	Chachi
cbj			I	L	Ede Cabe
cbk			I	L	Chavacano
cbl			I	L	Chin, Bualkhaw
cbm			I	L	Cakchiquel, Yepocapa Southwestern
cbn			I	L	Nyahkur
cbo			I	L	Izora
cbr			I	L	Cashibo-Cacataibo
cbs			I	L	Cashinahua
cbt			I	L	Chayahuita
cbu			I	L	Candoshi-Shapra
cbv			I	L	Cacua
cby			I	L	Carabayo
cca			I	E	Cauca
ccc			I	L	Chamicuro
ccd			I	L	Cafundo Creole
cce			I	L	Chopi
ccg			I	L	Samba Daka
cch			I	L	Atsam
ccj			I	L	Kasanga
ccl			I	L	Cutchi-Swahili
ccm			I	L	Malaccan Creole Malay
cco			I	L	Chinantec, Comaltepec
ccp			I	L	Chakma
ccq			I	L	Chaungtha
ccr			I	E	Cacaopera
ccx			I	L	Zhuang, Northern
ccy			I	L	Zhuang, Southern
cda			I	L	Choni
cde			I	L	Chenchu
cdf			I	L	Chiru
cdg			I	L	Chamari
cdh			I	L	Chambeali
cdi			I	L	Chodri
cdj			I	L	Churahi
cdm			I	L	Chepang
cdn			I	L	Chaudangsi
cdo			I	L	Chinese, Min Dong
cdr			I	L	Cinda-Regi-Tiyal
cds			I	L	Chadian Sign Language
cdz			I	L	Koda
cea			I	E	Chehalis, Lower
ceb	ceb		I	L	Cebuano
ceg			I	L	Chamacoco
ces	ces	cs	I	L	Czech
cet			I	L	Centúúm
cfa			I	L	Dijim-Bwilim
cfd			I	L	Cara
cfg			I	L	Como Karim
cga			I	L	Changriwa
cgc			I	L	Kagayanen
cgg			I	L	Chiga
cgk			I	L	Chocangacakha
cha	cha	ch	I	L	Chamorro
chb	chb		I	E	Chibcha
chc			I	E	Catawba
chd			I	L	Chontal, Highland Oaxaca
che	che	ce	I	L	Chechen
chf			I	L	Chontal, Tabasco
chg	chg		I	E	Chagatai
chh			I	L	Chinook
chj			I	L	Chinantec, Ojitlán
chk	chk		I	L	Chuukese
chl			I	L	Cahuilla
chm	chm		M	L	Mari (Russia)
chn	chn		I	L	Chinook jargon
cho	cho		I	L	Choctaw
chp	chp		I	L	Chipewyan
chq			I	L	Chinantec, Quiotepec
chr	chr		I	L	Cherokee
chs			I	E	Chumash
cht			I	E	Cholón
chu	chu	cu	I	A	Slavic, Church
chv	chv	cv	I	L	Chuvash
chw			I	L	Chuwabu
chx			I	L	Chantyal
chy	chy		I	L	Cheyenne
chz			I	L	Chinantec, Ozumacín
cia			I	L	Cia-Cia
cib			I	L	Gbe, Ci
cic			I	L	Chickasaw
cid			I	E	Chimariko
cie			I	L	Cineni
cih			I	L	Chinali
cik			I	L	Kinnauri, Chitkuli
cim			I	L	Cimbrian
cin			I	L	Cinta Larga
cip			I	L	Chiapanec
cir			I	L	Tiri
cit			I	L	Chittagonian
ciw			I	L	Chippewa
ciy			I	L	Chaima
cja			I	L	Cham, Western
cje			I	L	Chru
cjh			I	E	Chehalis, Upper
cji			I	L	Chamalal
cjk			I	L	Chokwe
cjm			I	L	Cham, Eastern
cjn			I	L	Chenapian
cjo			I	L	Ashéninka Pajonal
cjp			I	L	Cabécar
cjr			I	E	Chorotega
cjs			I	L	Shor
cjv			I	L	Chuave
cjy			I	L	Chinese, Jinyu
cka			I	L	Chin, Khumi Awa
ckb			I	L	Kurdish, Central
ckc			I	L	Cakchiquel, Northern
ckd			I	L	Cakchiquel, South Central
cke			I	L	Cakchiquel, Eastern
ckf			I	L	Cakchiquel, Southern
ckh			I	L	Chak
cki			I	L	Cakchiquel, Santa María De Jesús
ckj			I	L	Cakchiquel, Santo Domingo Xenacoj
ckk			I	L	Cakchiquel, Acatenango Southwestern
ckl			I	L	Cibak
cko			I	L	Anufo
ckq			I	L	Kajakse
ckr			I	L	Kairak
cks			I	L	Tayo
ckt			I	L	Chukot
cku			I	L	Koasati
ckv			I	L	Kavalan
ckw			I	L	Cakchiquel, Western
ckx			I	L	Caka
cky			I	L	Cakfem-Mushere
ckz			I	L	Cakchiquel-Quiché Mixed Language
cla			I	L	Ron
clc			I	L	Chilcotin
cld			I	L	Chaldean Neo-Aramaic
cle			I	L	Chinantec, Lealao
clh			I	L	Chilisso
cli			I	L	Chakali
clk			I	L	Idu-Mishmi
cll			I	L	Chala
clm			I	L	Clallam
clo			I	L	Chontal, Lowland Oaxaca
clu			I	L	Caluyanun
clw			I	L	Chulym
cly			I	L	Chatino, Eastern Highland
cma			I	L	Maa
cme			I	L	Cerma
cmg			I	H	Mongolian, Classical
cmi			I	L	Emberá-Chamí
cmk			I	E	Chimakum
cml			I	L	Campalagian
cmm			I	E	Michigamea
cmn			I	L	Chinese, Mandarin
cmo			I	L	Mnong, Central
cmr			I	L	Chin, Mro
cms			I	A	Messapic
cmt			I	L	Camtho
cna			I	L	Changthang
cnb			I	L	Chin, Chinbon
cnc			I	L	Côông
cng			I	L	Qiang, Northern
cnh			I	L	Chin, Haka
cni			I	L	Asháninka
cnk			I	L	Chin, Khumi
cnl			I	L	Chinantec, Lalana
cnm			I	L	Chuj, Ixtatán
cno			I	L	Con
cns			I	L	Asmat, Central
cnt			I	L	Chinantec, Tepetotutla
cnu			I	L	Chenoua
cnw			I	L	Chin, Ngawn
cnx			I	H	Cornish, Middle
coa			I	L	Malay, Cocos Islands
cob			I	E	Chicomuceltec
coc			I	L	Cocopa
cod			I	L	Cocama-Cocamilla
coe			I	L	Koreguaje
cof			I	L	Colorado
cog			I	L	Chong
coh			I	L	Chonyi
coj			I	E	Cochimi
cok			I	L	Cora, Santa Teresa
col			I	L	Columbia-Wenatchi
com			I	L	Comanche
con			I	L	Cofán
coo			I	L	Comox
cop	cop		I	E	Coptic
coq			I	E	Coquille
cor	cor	kw	I	L	Cornish
cos	cos	co	I	L	Corsican
cot			I	L	Caquinte
cou			I	L	Wamey
cov			I	L	Cao Miao
cow			I	E	Cowlitz
cox			I	L	Nanti
coy			I	E	Coyaima
coz			I	L	Chochotec
cpa			I	L	Chinantec, Palantla
cpb			I	L	Ashéninka, Ucayali-Yurúa
cpc			I	L	Ajyíninka Apurucayali
cpg			I	E	Greek, Cappadocian
cpi			I	L	Chinese Pidgin English
cpn			I	L	Cherepon
cps			I	L	Capiznon
cpu			I	L	Ashéninka, Pichis
cpx			I	L	Chinese, Pu-Xian
cpy			I	L	Ashéninka, South Ucayali
cql			I	C	Ceqli
cqu			I	L	Quechua, Chilean
cra			I	L	Chara
crb			I	E	Carib, Island
crc			I	L	Lonwolwol
crd			I	L	Coeur d'Alene
cre	cre	cr	M	L	Cree
crf			I	E	Caramanta
crg			I	L	Michif
crh	crh		I	L	Crimean Turkish; Crimean Tatar
cri			I	L	Sãotomense
crj			I	L	East Cree, Southern
crk			I	L	Cree, Plains
crl			I	L	East Cree, Northern
crm			I	L	Cree, Moose
crn			I	L	Cora, El Nayar
cro			I	L	Crow
crq			I	L	Chorote, Iyo'wujwa
crr			I	E	Carolina Algonquian
crs			I	L	Seselwa Creole French
crt			I	L	Chorote, Iyojwa'ja
cru			I	L	Carútana
crv			I	L	Chaura
crw			I	L	Chrau
crx			I	L	Carrier
cry			I	L	Cori
crz			I	E	Cruzeño
csa			I	L	Chinantec, Chiltepec
csb	csb		I	L	Kashubian
csc			I	L	Catalonian Sign Language
csd			I	L	Chiangmai Sign Language
cse			I	L	Czech Sign Language
csf			I	L	Cuba Sign Language
csg			I	L	Chilean Sign Language
csh			I	L	Chin, Asho
csi			I	E	Miwok, Coast
csk			I	L	Jola-Kasa
csl			I	L	Chinese Sign Language
csm			I	L	Miwok, Central Sierra
csn			I	L	Colombian Sign Language
cso			I	L	Chinantec, Sochiapan
csq			I	L	Croatia Sign Language
csr			I	L	Costa Rican Sign Language
css			I	E	Ohlone, Southern
cst			I	E	Ohlone, Northern
csw			I	L	Cree, Swampy
csy			I	L	Chin, Siyin
csz			I	L	Coos
cta			I	L	Chatino, Tataltepec
ctc			I	L	Chetco
ctd			I	L	Chin, Tedim
cte			I	L	Chinantec, Tepinapa
cti			I	L	Chol, Tila
ctl			I	L	Chinantec, Tlacoatzintepec
ctm			I	E	Chitimacha
ctn			I	L	Chhintange
cto			I	L	Emberá-Catío
ctp			I	L	Chatino, Western Highland
cts			I	L	Bicolano, Northern Catanduanes
ctu			I	L	Chol, Tumbalá
ctz			I	L	Chatino, Zacatepec
cua			I	L	Cua
cub			I	L	Cubeo
cuc			I	L	Chinantec, Usila
cug			I	L	Cung
cuh			I	L	Chuka
cui			I	L	Cuiba
cuj			I	L	Mashco Piro
cuk			I	L	Kuna, San Blas
cul			I	L	Culina
cum			I	E	Cumeral
cun			I	L	Quiché, Cunén
cuo			I	E	Cumanagoto
cup			I	E	Cupeño
cuq			I	L	Cun
cur			I	L	Chhulung
cut			I	L	Cuicatec, Teutila
cuu			I	L	Tai Ya
cuv			I	L	Cuvok
cuw			I	L	Chukwa
cux			I	L	Cuicatec, Tepeuxila
cvn			I	L	Chinantec, Valle Nacional
cwa			I	L	Kabwa
cwb			I	L	Maindo
cwd			I	L	Cree, Woods
cwe			I	L	Kwere
cwg			I	L	Chewong
cwt			I	L	Kuwaataay
cya			I	L	Chatino, Nopala
cyb			I	E	Cayubaba
cym	cym	cy	I	L	Welsh
cyo			I	L	Cuyonon
czh			I	L	Chinese, Huizhou
czk			I	E	Knaanic
czn			I	L	Chatino, Zenzontepec
czo			I	L	Chinese, Min Zhong
czt			I	L	Chin, Zotung
daa			I	L	Dangaléat
dac			I	L	Dambi
dad			I	L	Marik
dae			I	L	Duupa
daf			I	L	Dan
dag			I	L	Dagbani
dah			I	L	Gwahatike
dai			I	L	Day
daj			I	L	Daju, Dar Fur
dak	dak		I	L	Dakota
dal			I	L	Dahalo
dan	dan	da	I	L	Danish
dao			I	L	Chin, Daai
dap			I	L	Nisi
daq			I	L	Maria, Dandami
dar	dar		I	L	Dargwa
das			I	L	Daho-Doo
dat			I	L	Darang Deng
dau			I	L	Daju, Dar Sila
dav			I	L	Taita
daw			I	L	Davawenyo
dax			I	L	Dayi
daz			I	L	Dao
dba			I	L	Dogon, Bangeri Me
dbb			I	L	Deno
dbd			I	L	Dadiya
dbe			I	L	Dabe
dbf			I	L	Edopi
dbg			I	L	Dogon, Dogul Dom
dbi			I	L	Doka
dbj			I	L	Ida'an
dbl			I	L	Dyirbal
dbm			I	L	Duguri
dbn			I	L	Duriankere
dbo			I	L	Dulbu
dbp			I	L	Duwai
dbq			I	L	Daba
dbr			I	L	Dabarre
dbu			I	L	Dogon, Bondum Dom
dbv			I	L	Dungu
dby			I	L	Dibiyaso
dcc			I	L	Deccan
dcr			I	E	Negerhollands
ddd			I	L	Dongotono
dde			I	L	Doondo
ddg			I	L	Fataluku
ddi			I	L	Diodio
ddj			I	L	Jaru
ddn			I	L	Dendi (Benin)
ddo			I	L	Dido
dds			I	L	Dogon, Donno So
ddw			I	L	Dawera-Daweloor
dea			I	C	Delason
dec			I	L	Dagik
ded			I	L	Dedua
dee			I	L	Dewoin
def			I	L	Dezfuli
deg			I	L	Degema
deh			I	L	Dehwari
dei			I	L	Demisa
dek			I	L	Dek
del	del		M	L	Delaware
dem			I	L	Dem
den	den		M	L	Slave (Athapascan)
dep			I	E	Delaware, Pidgin
deq			I	L	Dendi (Central African Republic)
der			I	L	Deori
des			I	L	Desano
deu	deu	de	I	L	German
dev			I	L	Domung
dez			I	L	Dengese
dga			I	L	Dagaare, Southern
dgc			I	L	Agta, Casiguran Dumagat
dgd			I	L	Dagaari Dioula
dge			I	L	Degenan
dgg			I	L	Doga
dgh			I	L	Dghwede
dgi			I	L	Dagara, Northern
dgk			I	L	Dagba
dgn			I	E	Dagoman
dgo			I	L	Dogri (specific)
dgr	dgr		I	L	Dogrib
dgs			I	L	Dogoso
dgu			I	L	Degaru
dgx			I	L	Doghoro
dgz			I	L	Daga
dha			I	L	Dhanwar (India)
dhd			I	L	Dhundari
dhg			I	L	Dhangu
dhi			I	L	Dhimal
dhl			I	L	Dhalandji
dhm			I	L	Zemba
dhn			I	L	Dhanki
dho			I	L	Dhodia
dhr			I	L	Dhargari
dhs			I	L	Dhaiso
dhu			I	E	Dhurga
dhv			I	L	Dehu
dhw			I	L	Dhanwar (Nepal)
dia			I	L	Dia
dib			I	L	Dinka, South Central
dic			I	L	Dida, Lakota
did			I	L	Didinga
dif			I	E	Dieri
dig			I	L	Digo
dih			I	L	Kumiai
dii			I	L	Dimbong
dij			I	L	Dai
dik			I	L	Dinka, Southwestern
dil			I	L	Dilling
dim			I	L	Dime
din	din		M	L	Dinka
dio			I	L	Dibo
dip			I	L	Dinka, Northeastern
diq			I	L	Dimli
dir			I	L	Dirim
dis			I	L	Dimasa
dit			I	L	Dirari
diu			I	L	Diriku
div	div	dv	I	L	Divehi
diw			I	L	Dinka, Northwestern
dix			I	L	Dixon Reef
diy			I	L	Diuwe
diz			I	L	Ding
djb			I	L	Djinba
djc			I	L	Daju, Dar Daju
djd			I	L	Djamindjung
dje			I	L	Zarma
djf			I	L	Djangun
dji			I	L	Djinang
djj			I	L	Djeebbana
djk			I	L	Aukan
djl			I	L	Djiwarli
djm			I	L	Dogon, Jamsay
djn			I	L	Djauan
djo			I	L	Djongkang
djr			I	L	Djambarrpuyngu
dju			I	L	Kapriman
djw			I	L	Djawi
dka			I	L	Dakpakha
dkk			I	L	Dakka
dkl			I	L	Dogon, Kolum So
dkr			I	L	Kuijau
dks			I	L	Dinka, Southeastern
dkx			I	L	Mazagway
dlg			I	L	Dolgan
dlm			I	E	Dalmatian
dln			I	L	Darlong
dma			I	L	Duma
dmc			I	L	Dimir
dme			I	L	Dugwor
dmg			I	L	Kinabatangan, Upper
dmk			I	L	Domaaki
dml			I	L	Dameli
dmm			I	L	Dama
dmo			I	L	Kemezung
dmr			I	L	Damar, East
dms			I	L	Dampelas
dmu			I	L	Dubu
dmv			I	L	Dumpas
dmx			I	L	Dema
dmy			I	L	Demta
dna			I	L	Dani, Upper Grand Valley
dnd			I	L	Daonda
dne			I	L	Ndendeule
dng			I	L	Dungan
dni			I	L	Dani, Lower Grand Valley
dnk			I	L	Dengka
dnn			I	L	Dzùùngoo
dnr			I	L	Danaru
dnt			I	L	Dani, Mid Grand Valley
dnu			I	L	Danau
dnw			I	L	Dani, Western
dny			I	L	Dení
doa			I	L	Dom
dob			I	L	Dobu
doc			I	L	Dong, Northern
doe			I	L	Doe
dof			I	L	Domu
doh			I	L	Dong
doi	doi		M	L	Dogri (generic)
dok			I	L	Dondo
dol			I	L	Doso
don			I	L	Toura (Papua New Guinea)
doo			I	L	Dongo
dop			I	L	Lukpa
doq			I	L	Dominican Sign Language
dor			I	L	Dori'o
dos			I	L	Dogosé
dot			I	L	Dass
dov			I	L	Dombe
dow			I	L	Doyayo
dox			I	L	Bussa
doy			I	L	Dompo
doz			I	L	Dorze
dpp			I	L	Papar
drb			I	L	Dair
drd			I	L	Darmiya
dre			I	L	Dolpo
drg			I	L	Rungus
drh			I	L	Darkhat
dri			I	L	C'lela
drl			I	L	Darling
drn			I	L	Damar, West
dro			I	L	Daro-Matu
drq			I	E	Dura
drr			I	E	Dororo
drs			I	L	Gedeo
drt			I	L	Drents
dru			I	L	Rukai
drw			I	L	Darwazi
dry			I	L	Darai
dsb	dsb		I	L	Sorbian, Lower
dse			I	L	Dutch Sign Language
dsh			I	L	Daasanach
dsi			I	L	Disa
dsl			I	L	Danish Sign Language
dsn			I	L	Dusner
dso			I	L	Oriya, Desiya
dsq			I	L	Tadaksahak
dta			I	L	Daur
dtb			I	L	Kadazan, Labuk-Kinabatangan
dtk			I	L	Dogon, Tene Kan
dtm			I	L	Dogon, Tomo Kan
dtp			I	L	Dusun, Central
dtr			I	L	Lotud
dts			I	L	Dogon, Toro So
dtt			I	L	Dogon, Toro Tegu
dua	dua		I	L	Duala
dub			I	L	Dubli
duc			I	L	Duna
dud			I	L	Hun-Saare
due			I	L	Agta, Umiray Dumaget
duf			I	L	Dumbea
dug			I	L	Duruma
duh			I	L	Dungra Bhil
dui			I	L	Dumun
duj			I	L	Dhuwal
duk			I	L	Duduela
dul			I	L	Agta, Alabat Island
dum	dum		I	H	Dutch, Middle (ca.1050-1350)
dun			I	L	Dusun Deyah
duo			I	L	Agta, Dupaninan
dup			I	L	Duano'
duq			I	L	Dusun Malang
dur			I	L	Dii
dus			I	L	Dumi
duu			I	L	Drung
duv			I	L	Duvle
duw			I	L	Dusun Witu
dux			I	L	Duungooma
duy			I	E	Agta, Dicamay
duz			I	E	Duli
dva			I	L	Duau
dwa			I	L	Diri
dws			I	C	Dutton World Speedwords
dww			I	L	Dawawa
dya			I	L	Dyan
dyb			I	L	Dyaberdyaber
dyd			I	L	Dyugun
dyg			I	E	Agta, Villa Viciosa
dyi			I	L	Senoufo, Djimini
dyk			I	L	Dayak, Land
dyn			I	L	Dyangadi
dyo			I	L	Jola-Fonyi
dyu	dyu		I	L	Dyula
dyy			I	L	Dyaabugay
dza			I	L	Duguza
dzd			I	L	Daza
dzg			I	L	Dazaga
dzl			I	L	Dzalakha
dzn			I	L	Dzando
dzo	dzo	dz	I	L	Dzongkha
ebg			I	L	Ebughu
ebo			I	L	Teke-Ebo
ebr			I	L	Ebrié
ebu			I	L	Embu
ecr			I	A	Eteocretan
ecs			I	L	Ecuadorian Sign Language
ecy			I	A	Eteocypriot
eee			I	L	E
efa			I	L	Efai
efe			I	L	Efe
efi	efi		I	L	Efik
ega			I	L	Ega
ego			I	L	Eggon
egy	egy		I	A	Egyptian (Ancient)
ehu			I	L	Ehueun
eip			I	L	Eipomek
eit			I	L	Eitiep
eiv			I	L	Askopan
eja			I	L	Ejamat
eka	eka		I	L	Ekajuk
eke			I	L	Ekit
ekg			I	L	Ekari
eki			I	L	Eki
ekm			I	L	Elip
eko			I	L	Koti
ekp			I	L	Ekpeye
ekr			I	L	Yace
eky			I	L	Kayah, Eastern
ele			I	L	Elepi
elh			I	L	El Hugeirat
eli			I	L	Nding
elk			I	L	Elkei
ell	ell	el	I	L	Greek, Modern (1453-)
elm			I	L	Eleme
elo			I	L	El Molo
elp			I	L	Elpaputih
elu			I	L	Elu
elx	elx		I	A	Elamite
ema			I	L	Emai-Iuleha-Ora
emb			I	L	Embaloh
eme			I	L	Emerillon
emg			I	L	Meohang, Eastern
emi			I	L	Mussau-Emira
emk			I	L	Maninkakan, Eastern
eml			I	L	Emiliano-Romagnolo
emm			I	E	Mamulique
emn			I	L	Eman
emo			I	E	Emok
emp			I	L	Emberá, Northern
ems			I	L	Yupik, Pacific Gulf
emu			I	L	Muria, Eastern
emw			I	L	Emplawas
emy			I	E	Mayan, Epigraphic
ena			I	L	Apali
enb			I	L	Endo
enc			I	L	En
end			I	L	Ende
enf			I	L	Enets, Forest
eng	eng	en	I	L	English
enh			I	L	Enets, Tundra
eni			I	L	Enim
enm	enm		I	H	English, Middle (1100-1500)
enn			I	L	Engenni
eno			I	L	Enggano
enq			I	L	Enga
enr			I	L	Emumu
env			I	L	Enwan (Edu State)
enw			I	L	Enwan (Akwa Ibom State)
eot			I	L	Beti (Côte d'Ivoire)
epi			I	L	Epie
epo	epo	eo	I	C	Esperanto
erg			I	L	Sie
erh			I	L	Eruwa
eri			I	L	Ogea
erk			I	L	Efate, South
ero			I	L	Horpa
err			I	L	Erre
ers			I	L	Ersu
ert			I	L	Eritai
erw			I	L	Erokwanas
ese			I	L	Ese Ejja
esh			I	L	Eshtehardi
esi			I	L	Inupiatun, North Alaskan
esk			I	L	Inupiatun, Northwest Alaska
esl			I	L	Egypt Sign Language
esm			I	E	Esuma
esn			I	L	Salvadoran Sign Language
eso			I	L	Estonian Sign Language
esq			I	E	Esselen
ess			I	L	Yupik, Central Siberian
est	est	et	I	L	Estonian
esu			I	L	Yupik, Central
etb			I	L	Etebi
etc			I	E	Etchemin
eth			I	L	Ethiopian Sign Language
etn			I	L	Eton (Vanuatu)
eto			I	L	Eton (Cameroon)
etr			I	L	Edolo
ets			I	L	Yekhee
ett			I	A	Etruscan
etu			I	L	Ejagham
etx			I	L	Eten
etz			I	L	Semimi
eur			I	L	Europanto
eus	eus	eu	I	L	Basque
eve			I	L	Even
evh			I	L	Uvbie
evn			I	L	Evenki
ewe	ewe	ee	I	L	Ewe
ewo	ewo		I	L	Ewondo
ext			I	L	Extremaduran
eya			I	L	Eyak
eze			I	L	Uzekwe
faa			I	L	Fasu
fab			I	L	Fa D'ambu
fad			I	L	Wagi
faf			I	L	Fagani
fag			I	L	Finongan
fah			I	L	Fali Of Baissa
fai			I	L	Faiwol
faj			I	L	Faita
fak			I	L	Fang (Cameroon)
fal			I	L	Fali, South
fam			I	L	Fam
fan	fan		I	L	Fang (Equatorial Guinea)
fao	fao	fo	I	L	Faroese
fap			I	L	Palor
far			I	L	Fataleka
fas	fas	fa	M	L	Persian
fat	fat		I	L	Fanti
fau			I	L	Fayu
fax			I	L	Fala
fay			I	L	Fars, Southwestern
faz			I	L	Fars, Northwestern
fcs			I	L	Quebec Sign Language
fer			I	L	Feroge
ffm			I	L	Fulfulde, Maasina
fgr			I	L	Fongoro
fia			I	L	Nobiin
fie			I	L	Fyer
fij	fij	fj	I	L	Fijian
fil	fil		I	L	Filipino; Pilipino
fin	fin	fi	I	L	Finnish
fip			I	L	Fipa
fir			I	L	Firan
fit			I	L	Finnish, Tornedalen
fiw			I	L	Fiwaga
fiz			I	L	Izere
fkv			I	L	Finnish, Kven
fla			I	L	Kalispel-Pend d'Oreille
flh			I	L	Foau
fli			I	L	Fali
fll			I	L	Fali, North
flm			I	L	Chin, Falam
fln			I	L	Flinders Island
flr			I	L	Fuliiru
